EVENT_ID,TYPE,RATE,PARAMETERS,EVENT_TIME,WINDOW_START,APIKEY,CONSENT,COUNT,EXPERIMENT,SDK_TYPE,DOMAIN,DEPLOYMENT_ID,COUNTRY,REGION,BROWSER_FAMILY,DEVICE_TYPE
6ef2daa5-785c-4f97-87b5-67a244240671,consent.given,1,"{
  ""action"": ""click"",
  ""previous_purposes"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_purposes_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""purposes"": {
    ""disabled"": [
      ""cookies"",
      ""create_ads_profile"",
      ""select_personalized_ads"",
      ""measure_content_performance""
    ],
    ""enabled"": []
  },
  ""purposes_li"": {
    ""disabled"": [
      ""select_basic_ads"",
      ""measure_ad_performance"",
      ""market_research"",
      ""improve_products""
    ],
    ""enabled"": []
  },
  ""vendors"": {
    ""disabled"": [
      ""google"",
      ""facebook"",
      ""c:googleana-4TXnJigR"",
      ""c:appsflyer-YrPdGF63""
    ],
    ""enabled"": []
  },
  ""vendors_li"": {
    ""disabled"": [
      ""google"",
      ""facebook"",
      ""c:appsflyer-YrPdGF63""
    ],
    ""enabled"": []
  }
}",2025-09-05 03:52:12.424,2025-09-05 03:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,opt-out,1,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""CT""",Didomi SDK,smartphone
5c1543f9-8ab7-48d9-8fe7-7b00677cdf13,pageview,0.1,,2025-09-05 02:15:28.268,2025-09-05 02:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""PV""",Didomi SDK,smartphone
359f1ee8-5a91-4243-9f5f-ac0c0db60e5b,pageview,0.1,,2025-09-05 02:15:02.592,2025-09-05 02:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""CL""",Didomi SDK,smartphone
7bfe0719-bb7f-4e5a-b5c8-42bcda9a1f97,pageview,0.1,,2025-09-05 03:45:23.962,2025-09-05 03:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""AR""",Didomi SDK,smartphone
e63f25d0-58a7-441f-ba4a-7aaf4b699b33,ui.action,1,"{
  ""action"": ""preferences.shownpurposes""
}",2025-09-05 03:14:34.252,2025-09-05 03:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,empty,1,,sdk-mobile,service1.org,aRV9g4BY,"""ES""",,Didomi SDK,smartphone
fa5488c1-6911-4cdc-83fc-a70e18a92898,ui.action,1,"{
  ""action"": ""preferences.shownvendors""
}",2025-09-05 03:04:53.922,2025-09-05 03:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,empty,1,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""AR""",Didomi SDK,smartphone
0bfcf434-6f64-41b2-ab4a-1a1693c968fb,consent.given,1,"{
  ""action"": ""click"",
  ""previous_purposes"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_purposes_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""purposes"": {
    ""disabled"": [],
    ""enabled"": [
      ""cookies"",
      ""create_ads_profile"",
      ""select_personalized_ads"",
      ""measure_content_performance""
    ]
  },
  ""purposes_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""select_basic_ads"",
      ""measure_ad_performance"",
      ""market_research"",
      ""improve_products""
    ]
  },
  ""vendors"": {
    ""disabled"": [],
    ""enabled"": [
      ""google"",
      ""facebook"",
      ""c:googleana-4TXnJigR"",
      ""c:appsflyer-YrPdGF63""
    ]
  },
  ""vendors_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""google"",
      ""facebook"",
      ""c:appsflyer-YrPdGF63""
    ]
  }
}",2025-09-05 03:31:27.655,2025-09-05 03:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,1,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""MD""",Didomi SDK,smartphone
ae6b4473-e21a-47d7-b2c6-8be1ca02e8c0,pageview,0.1,,2025-09-05 02:26:19.890,2025-09-05 02:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""",,Didomi SDK,smartphone
3bd15c61-16a2-4c9d-b804-7acfee758aad,consent.given,1,"{
  ""action"": ""click"",
  ""previous_purposes"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_purposes_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""purposes"": {
    ""disabled"": [
      ""cookies"",
      ""create_ads_profile"",
      ""select_personalized_ads"",
      ""measure_content_performance""
    ],
    ""enabled"": []
  },
  ""purposes_li"": {
    ""disabled"": [
      ""select_basic_ads"",
      ""measure_ad_performance"",
      ""market_research"",
      ""improve_products""
    ],
    ""enabled"": []
  },
  ""vendors"": {
    ""disabled"": [
      ""google"",
      ""facebook"",
      ""c:googleana-4TXnJigR"",
      ""c:appsflyer-YrPdGF63""
    ],
    ""enabled"": []
  },
  ""vendors_li"": {
    ""disabled"": [
      ""google"",
      ""facebook"",
      ""c:appsflyer-YrPdGF63""
    ],
    ""enabled"": []
  }
}",2025-09-05 02:24:00.733,2025-09-05 02:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,opt-out,1,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""PV""",Didomi SDK,smartphone
d7572856-54b9-4cb9-a21b-ea58d04a72a2,pageview,0.1,,2025-09-05 04:13:11.927,2025-09-05 04:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""GA""",Didomi SDK,smartphone
b2ee8eaf-61d7-4621-9615-f08eec6db5d8,consent.given,1,"{
  ""action"": ""click"",
  ""previous_purposes"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_purposes_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""purposes"": {
    ""disabled"": [],
    ""enabled"": [
      ""cookies"",
      ""create_ads_profile"",
      ""select_personalized_ads"",
      ""measure_content_performance""
    ]
  },
  ""purposes_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""select_basic_ads"",
      ""measure_ad_performance"",
      ""market_research"",
      ""improve_products""
    ]
  },
  ""vendors"": {
    ""disabled"": [],
    ""enabled"": [
      ""google"",
      ""facebook"",
      ""c:googleana-4TXnJigR"",
      ""c:appsflyer-YrPdGF63""
    ]
  },
  ""vendors_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""google"",
      ""facebook"",
      ""c:appsflyer-YrPdGF63""
    ]
  }
}",2025-09-05 04:29:23.098,2025-09-05 04:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,1,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""AS""",Didomi SDK,smartphone
383a1128-e9e6-46a0-bb1b-3bc3e15597db,pageview,0.1,,2025-09-05 03:07:58.363,2025-09-05 03:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""AR""",Didomi SDK,smartphone
720f7de7-619e-49c6-93f1-2b0dd92b9597,consent.given,1,"{
  ""action"": ""click"",
  ""previous_purposes"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_purposes_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""purposes"": {
    ""disabled"": [],
    ""enabled"": [
      ""cookies"",
      ""create_ads_profile"",
      ""select_personalized_ads"",
      ""measure_content_performance""
    ]
  },
  ""purposes_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""select_basic_ads"",
      ""measure_ad_performance"",
      ""market_research"",
      ""improve_products""
    ]
  },
  ""vendors"": {
    ""disabled"": [],
    ""enabled"": [
      ""google"",
      ""facebook"",
      ""c:googleana-4TXnJigR"",
      ""c:appsflyer-YrPdGF63""
    ]
  },
  ""vendors_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""google"",
      ""facebook"",
      ""c:appsflyer-YrPdGF63""
    ]
  }
}",2025-09-05 04:26:25.729,2025-09-05 04:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,1,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""GA""",Didomi SDK,smartphone
c357f496-8d16-49b1-80b4-d883740c0e13,pageview,0.1,,2025-09-05 04:49:10.141,2025-09-05 04:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""CT""",Didomi SDK,smartphone
b12ba694-7d83-4e32-b15c-8c319f2a036f,pageview,0.1,,2025-09-05 03:26:29.943,2025-09-05 03:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""MD""",Didomi SDK,smartphone
93bc555b-cc37-4d96-950c-f712ed637dda,pageview,0.1,,2025-09-05 03:06:39.954,2025-09-05 03:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""MD""",Didomi SDK,smartphone
b6928b66-16f5-4d7b-a08f-f01a802f723c,pageview,0.1,,2025-09-05 03:17:01.976,2025-09-05 03:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,opt-out,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""",,Didomi SDK,smartphone
9f5600c9-d3dd-4b50-8f14-ab1b63efd7c9,pageview,0.1,,2025-09-05 04:51:05.381,2025-09-05 04:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,opt-out,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""AS""",Didomi SDK,smartphone
ccae4c90-9399-40ce-9f15-566e588a87cb,consent.asked,0.2,"{
  ""position"": ""bottom"",
  ""purposes"": [
    ""cookies"",
    ""create_ads_profile"",
    ""select_personalized_ads"",
    ""measure_content_performance""
  ],
  ""purposes_li"": [
    ""select_basic_ads"",
    ""measure_ad_performance"",
    ""market_research"",
    ""improve_products""
  ],
  ""vendors"": [
    ""google"",
    ""facebook"",
    ""c:googleana-4TXnJigR"",
    ""c:appsflyer-YrPdGF63""
  ],
  ""vendors_li"": [
    ""google"",
    ""facebook"",
    ""c:appsflyer-YrPdGF63""
  ]
}",2025-09-05 04:33:02.882,2025-09-05 04:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,empty,5,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""CT""",Didomi SDK,smartphone
9c78b2f4-dbf0-476d-a375-eebe709fdacf,pageview,0.1,,2025-09-05 03:55:35.504,2025-09-05 03:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""MD""",Didomi SDK,smartphone
a9741aa6-8a22-4edc-ab88-430a5e8bdf2b,pageview,0.1,,2025-09-05 04:53:19.066,2025-09-05 04:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""CM""",Didomi SDK,smartphone
4dfaba04-ab15-4232-8cd0-4e8d68b3d968,pageview,0.1,,2025-09-05 04:55:15.794,2025-09-05 04:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""MD""",Didomi SDK,smartphone
0a295450-df33-4387-9046-08f5ae4e4213,pageview,0.1,,2025-09-05 04:39:44.932,2025-09-05 04:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""MD""",Didomi SDK,smartphone
8d71e937-bf76-46c1-aeaf-04f31f9fdb94,pageview,0.1,,2025-09-05 01:52:06.243,2025-09-05 01:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""IB""",Didomi SDK,smartphone
6136d80d-8d5a-4185-80af-5ad3f217b2ca,consent.given,1,"{
  ""action"": ""click"",
  ""previous_purposes"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_purposes_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""purposes"": {
    ""disabled"": [],
    ""enabled"": [
      ""cookies"",
      ""create_ads_profile"",
      ""select_personalized_ads"",
      ""measure_content_performance""
    ]
  },
  ""purposes_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""select_basic_ads"",
      ""measure_ad_performance"",
      ""market_research"",
      ""improve_products""
    ]
  },
  ""vendors"": {
    ""disabled"": [],
    ""enabled"": [
      ""google"",
      ""facebook"",
      ""c:googleana-4TXnJigR"",
      ""c:appsflyer-YrPdGF63""
    ]
  },
  ""vendors_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""google"",
      ""facebook"",
      ""c:appsflyer-YrPdGF63""
    ]
  }
}",2025-09-05 01:12:57.025,2025-09-05 01:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,1,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""CL""",Didomi SDK,smartphone
73bf42c0-77a4-4a92-a71a-e1f45e8a21ed,pageview,0.1,,2025-09-05 01:54:55.859,2025-09-05 01:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,10,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""CT""",Didomi SDK,smartphone
11e96482-19a2-4a72-b2aa-c8743bc8b444,pageview,0.1,,2025-09-05 01:14:38.804,2025-09-05 01:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,empty,10,,sdk-mobile,service1.org,,"""DO""","""01""",Didomi SDK,smartphone
622030b9-3b57-499b-a7df-69258004902f,pageview,0.1,,2025-09-05 01:05:57.130,2025-09-05 01:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,empty,10,,sdk-mobile,service1.org,,"""MA""",,Didomi SDK,smartphone
29b6d0b8-cd93-4fe7-aef3-b21e8f0dbee9,consent.given,1,"{
  ""action"": ""click"",
  ""previous_purposes"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_purposes_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""purposes"": {
    ""disabled"": [],
    ""enabled"": [
      ""cookies"",
      ""create_ads_profile"",
      ""select_personalized_ads"",
      ""measure_content_performance""
    ]
  },
  ""purposes_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""select_basic_ads"",
      ""measure_ad_performance"",
      ""market_research"",
      ""improve_products""
    ]
  },
  ""vendors"": {
    ""disabled"": [],
    ""enabled"": [
      ""google"",
      ""facebook"",
      ""c:googleana-4TXnJigR"",
      ""c:appsflyer-YrPdGF63""
    ]
  },
  ""vendors_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""google"",
      ""facebook"",
      ""c:appsflyer-YrPdGF63""
    ]
  }
}",2025-09-05 01:11:44.642,2025-09-05 01:00:00.000,49af23d9-0cad-4d42-8adc-744791443345,full opt-in,1,,sdk-mobile,service1.org,aRV9g4BY,"""ES""","""CE""",Didomi SDK,smartphone
