EVENT_ID,USER_ID,TYPE,RATE,PARAMETERS,EVENT_TIME,WINDOW_START,APIKEY,CONSENT,COUNT,EXPERIMENT,SDK_TYPE,DOMAIN,DEPLOYMENT_ID,COUNTRY,REGION,BROWSER_FAMILY,DEVICE_TYPE
2bec886d-8252-42cd-8906-7ecf8dec18f6,9fce8706-ab82-4621-98cb-da5fc9016b7b,consent.given,1.0,"{
  ""action"": ""click"",
  ""previous_purposes"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_purposes_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""purposes"": {
    ""disabled"": [],
    ""enabled"": [
      ""cookies"",
      ""select_basic_ads"",
      ""create_ads_profile"",
      ""select_personalized_ads"",
      ""measure_ad_performance"",
      ""market_research"",
      ""improve_products"",
      ""geolocation_data"",
      ""create_content_profile"",
      ""select_personalized_content"",
      ""measure_content_performance"",
      ""use_limited_data_to_select_content"",
      ""CookieStatistique"",
      ""CookiePerso"",
      ""CookieMarketing""
    ]
  },
  ""purposes_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""select_basic_ads"",
      ""measure_ad_performance"",
      ""market_research"",
      ""improve_products"",
      ""create_content_profile"",
      ""select_personalized_content"",
      ""CookieStatistique"",
      ""CookieMarketing""
    ]
  },
  ""vendors"": {
    ""disabled"": [],
    ""enabled"": [
      ""91"",
      ""889"",
      ""316"",
      ""42"",
      ""132"",
      ""402"",
      ""google"",
      ""c:UniversalAnalytics"",
      ""c:Qubit"",
      ""c:Criteo"",
      ""c:ContentSquare"",
      ""c:Facebook"",
      ""c:GoogleAds"",
      ""c:BingAds"",
      ""c:Pinterest"",
      ""c:Taboola"",
      ""c:Critizr"",
      ""c:RemailMe"",
      ""c:GoogleAnalytics4"",
      ""c:bazaarvoice"",
      ""c:effinity"",
      ""c:puig-UWM9G3bL"",
      ""c:admotv-nNKEnL9k"",
      ""c:snapinc-yhYnJZfT"",
      ""c:firebase-paDC3f3r"",
      ""c:airship-8GC7TdBX"",
      ""c:gamned-PZwBJ6mY"",
      ""c:qwarry-nDExHtAF"",
      ""c:adot-myzPA4G6"",
      ""c:bliink-a4P6zDBK"",
      ""c:kmtx-WYRccUp9"",
      ""c:vdx-RhfJCVaY"",
      ""c:campaignm-2b8zJA8g""
    ]
  },
  ""vendors_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""42"",
      ""132"",
      ""google"",
      ""c:snapinc-yhYnJZfT"",
      ""c:leboncoi-CNtJ7XEt"",
      ""c:qwarry-nDExHtAF"",
      ""c:adot-myzPA4G6"",
      ""c:bliink-a4P6zDBK"",
      ""c:vdx-RhfJCVaY"",
      ""c:campaignm-2b8zJA8g""
    ]
  }
}",2025-09-05 18:18:01.972,2025-09-05 18:00:00.000,29b2ad43-be6b-441a-9324-038b9268c9b6,full opt-in,1,,sdk-mobile,beauty.com,Gq2bhTwJ,"""FR""","""ARA""",Didomi SDK,smartphone
0d123f8e-d4b3-4f8a-85d0-fd60607a4751,893d4157-75b4-4ced-a8e0-11bf1d6145c7,consent.given,1.0,"{
  ""action"": ""click"",
  ""previous_purposes"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_purposes_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""purposes"": {
    ""disabled"": [],
    ""enabled"": [
      ""cookies"",
      ""select_basic_ads"",
      ""create_ads_profile"",
      ""select_personalized_ads"",
      ""measure_ad_performance"",
      ""market_research"",
      ""improve_products"",
      ""geolocation_data"",
      ""create_content_profile"",
      ""select_personalized_content"",
      ""measure_content_performance"",
      ""use_limited_data_to_select_content"",
      ""CookieStatistique"",
      ""CookiePerso"",
      ""CookieMarketing""
    ]
  },
  ""purposes_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""select_basic_ads"",
      ""measure_ad_performance"",
      ""market_research"",
      ""improve_products"",
      ""create_content_profile"",
      ""select_personalized_content"",
      ""CookieStatistique"",
      ""CookieMarketing""
    ]
  },
  ""vendors"": {
    ""disabled"": [],
    ""enabled"": [
      ""91"",
      ""889"",
      ""316"",
      ""42"",
      ""132"",
      ""402"",
      ""google"",
      ""c:UniversalAnalytics"",
      ""c:Qubit"",
      ""c:Criteo"",
      ""c:ContentSquare"",
      ""c:Facebook"",
      ""c:GoogleAds"",
      ""c:BingAds"",
      ""c:Pinterest"",
      ""c:Taboola"",
      ""c:Critizr"",
      ""c:RemailMe"",
      ""c:GoogleAnalytics4"",
      ""c:bazaarvoice"",
      ""c:effinity"",
      ""c:puig-UWM9G3bL"",
      ""c:admotv-nNKEnL9k"",
      ""c:snapinc-yhYnJZfT"",
      ""c:firebase-paDC3f3r"",
      ""c:airship-8GC7TdBX"",
      ""c:gamned-PZwBJ6mY"",
      ""c:qwarry-nDExHtAF"",
      ""c:adot-myzPA4G6"",
      ""c:bliink-a4P6zDBK"",
      ""c:kmtx-WYRccUp9"",
      ""c:vdx-RhfJCVaY"",
      ""c:campaignm-2b8zJA8g""
    ]
  },
  ""vendors_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""42"",
      ""132"",
      ""google"",
      ""c:snapinc-yhYnJZfT"",
      ""c:leboncoi-CNtJ7XEt"",
      ""c:qwarry-nDExHtAF"",
      ""c:adot-myzPA4G6"",
      ""c:bliink-a4P6zDBK"",
      ""c:vdx-RhfJCVaY"",
      ""c:campaignm-2b8zJA8g""
    ]
  }
}",2025-09-05 20:49:22.508,2025-09-05 20:00:00.000,29b2ad43-be6b-441a-9324-038b9268c9b6,full opt-in,1,,sdk-mobile,beauty.com,Gq2bhTwJ,"""FR""","""NOR""",Didomi SDK,smartphone
6211f552-de89-4cf1-a6c5-a844bff0fe57,2adfd596-32a2-404d-b509-99c410a86aca,consent.given,1.0,"{
  ""action"": ""click"",
  ""previous_purposes"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_purposes_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""purposes"": {
    ""disabled"": [],
    ""enabled"": [
      ""cookies"",
      ""select_basic_ads"",
      ""create_ads_profile"",
      ""select_personalized_ads"",
      ""measure_ad_performance"",
      ""market_research"",
      ""improve_products"",
      ""create_content_profile"",
      ""select_personalized_content"",
      ""measure_content_performance"",
      ""geolocation_data"",
      ""CookieStatistique"",
      ""CookiePerso"",
      ""CookieMarketing""
    ]
  },
  ""purposes_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""select_basic_ads"",
      ""measure_ad_performance"",
      ""market_research"",
      ""improve_products"",
      ""create_content_profile"",
      ""select_personalized_content"",
      ""CookieStatistique"",
      ""CookieMarketing""
    ]
  },
  ""vendors"": {
    ""disabled"": [],
    ""enabled"": [
      ""91"",
      ""889"",
      ""316"",
      ""42"",
      ""132"",
      ""402"",
      ""google"",
      ""c:UniversalAnalytics"",
      ""c:Qubit"",
      ""c:Criteo"",
      ""c:ContentSquare"",
      ""c:Facebook"",
      ""c:GoogleAds"",
      ""c:BingAds"",
      ""c:Pinterest"",
      ""c:Taboola"",
      ""c:Critizr"",
      ""c:RemailMe"",
      ""c:GoogleAnalytics4"",
      ""c:bazaarvoice"",
      ""c:effinity"",
      ""c:puig-UWM9G3bL"",
      ""c:admotv-nNKEnL9k"",
      ""c:snapinc-yhYnJZfT"",
      ""c:firebase-paDC3f3r"",
      ""c:airship-8GC7TdBX"",
      ""c:gamned-PZwBJ6mY"",
      ""c:qwarry-nDExHtAF"",
      ""c:adot-myzPA4G6"",
      ""c:bliink-a4P6zDBK"",
      ""c:kmtx-WYRccUp9"",
      ""c:vdx-RhfJCVaY"",
      ""c:campaignm-2b8zJA8g""
    ]
  },
  ""vendors_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""132"",
      ""google"",
      ""c:snapinc-yhYnJZfT"",
      ""c:leboncoi-CNtJ7XEt"",
      ""c:qwarry-nDExHtAF"",
      ""c:adot-myzPA4G6"",
      ""c:bliink-a4P6zDBK"",
      ""c:vdx-RhfJCVaY"",
      ""c:campaignm-2b8zJA8g""
    ]
  }
}",2025-09-05 22:07:03.705,2025-09-05 22:00:00.000,29b2ad43-be6b-441a-9324-038b9268c9b6,full opt-in,1,,sdk-mobile,beauty.com,Gq2bhTwJ,"""DZ""","""25""",Didomi SDK,smartphone
215acc4c-d5d7-4131-bbff-9b7ce6b1fb37,893d4157-75b4-4ced-a8e0-11bf1d6145c7,consent.given,1.0,"{
  ""action"": ""click"",
  ""previous_purposes"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_purposes_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""purposes"": {
    ""disabled"": [],
    ""enabled"": [
      ""create_ads_profile"",
      ""CookieStatistique"",
      ""create_content_profile"",
      ""measure_ad_performance"",
      ""select_personalized_ads"",
      ""select_basic_ads"",
      ""cookies"",
      ""market_research"",
      ""CookiePerso"",
      ""measure_content_performance"",
      ""CookieMarketing"",
      ""improve_products"",
      ""select_personalized_content"",
      ""geolocation_data""
    ]
  },
  ""purposes_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""improve_products"",
      ""create_content_profile"",
      ""select_personalized_content"",
      ""CookieMarketing"",
      ""CookieStatistique"",
      ""market_research"",
      ""measure_ad_performance"",
      ""select_basic_ads""
    ]
  },
  ""vendors"": {
    ""disabled"": [],
    ""enabled"": [
      ""c:firebase-paDC3f3r"",
      ""c:Facebook"",
      ""c:qwarry-nDExHtAF"",
      ""42"",
      ""91"",
      ""c:BingAds"",
      ""c:Criteo"",
      ""c:Qubit"",
      ""c:RemailMe"",
      ""c:GoogleAnalytics4"",
      ""google"",
      ""132"",
      ""c:airship-8GC7TdBX"",
      ""c:campaignm-2b8zJA8g"",
      ""889"",
      ""c:bazaarvoice"",
      ""c:Pinterest"",
      ""c:GoogleAds"",
      ""402"",
      ""c:snapinc-yhYnJZfT"",
      ""c:UniversalAnalytics"",
      ""c:vdx-RhfJCVaY"",
      ""c:kmtx-WYRccUp9"",
      ""c:puig-UWM9G3bL"",
      ""c:bliink-a4P6zDBK"",
      ""c:ContentSquare"",
      ""c:Critizr"",
      ""c:adot-myzPA4G6"",
      ""c:gamned-PZwBJ6mY"",
      ""c:admotv-nNKEnL9k"",
      ""c:effinity"",
      ""316"",
      ""c:Taboola""
    ]
  },
  ""vendors_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""c:vdx-RhfJCVaY"",
      ""c:campaignm-2b8zJA8g"",
      ""c:adot-myzPA4G6"",
      ""c:bliink-a4P6zDBK"",
      ""google"",
      ""132"",
      ""c:leboncoi-CNtJ7XEt"",
      ""c:snapinc-yhYnJZfT"",
      ""c:qwarry-nDExHtAF""
    ]
  }
}",2025-09-06 09:03:53.426,2025-09-06 09:00:00.000,29b2ad43-be6b-441a-9324-038b9268c9b6,full opt-in,1,,sdk-mobile,beauty.com,Gq2bhTwJ,"""FR""","""ARA""",Didomi SDK,smartphone
e455ad90-b3a7-4af9-a701-6de2218a7b86,9fce8706-ab82-4621-98cb-da5fc9016b7b,consent.given,1.0,"{
  ""action"": ""click"",
  ""previous_purposes"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_purposes_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""purposes"": {
    ""disabled"": [],
    ""enabled"": [
      ""cookies"",
      ""select_basic_ads"",
      ""create_ads_profile"",
      ""select_personalized_ads"",
      ""measure_ad_performance"",
      ""market_research"",
      ""improve_products"",
      ""create_content_profile"",
      ""select_personalized_content"",
      ""measure_content_performance"",
      ""geolocation_data"",
      ""CookieStatistique"",
      ""CookiePerso"",
      ""CookieMarketing""
    ]
  },
  ""purposes_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""select_basic_ads"",
      ""measure_ad_performance"",
      ""market_research"",
      ""improve_products"",
      ""create_content_profile"",
      ""select_personalized_content"",
      ""CookieStatistique"",
      ""CookieMarketing""
    ]
  },
  ""vendors"": {
    ""disabled"": [],
    ""enabled"": [
      ""91"",
      ""889"",
      ""316"",
      ""42"",
      ""132"",
      ""402"",
      ""google"",
      ""c:UniversalAnalytics"",
      ""c:Qubit"",
      ""c:Criteo"",
      ""c:ContentSquare"",
      ""c:Facebook"",
      ""c:GoogleAds"",
      ""c:BingAds"",
      ""c:Pinterest"",
      ""c:Taboola"",
      ""c:Critizr"",
      ""c:RemailMe"",
      ""c:GoogleAnalytics4"",
      ""c:bazaarvoice"",
      ""c:effinity"",
      ""c:puig-UWM9G3bL"",
      ""c:admotv-nNKEnL9k"",
      ""c:snapinc-yhYnJZfT"",
      ""c:firebase-paDC3f3r"",
      ""c:airship-8GC7TdBX"",
      ""c:gamned-PZwBJ6mY"",
      ""c:qwarry-nDExHtAF"",
      ""c:adot-myzPA4G6"",
      ""c:bliink-a4P6zDBK"",
      ""c:kmtx-WYRccUp9"",
      ""c:vdx-RhfJCVaY"",
      ""c:campaignm-2b8zJA8g""
    ]
  },
  ""vendors_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""132"",
      ""google"",
      ""c:snapinc-yhYnJZfT"",
      ""c:leboncoi-CNtJ7XEt"",
      ""c:qwarry-nDExHtAF"",
      ""c:adot-myzPA4G6"",
      ""c:bliink-a4P6zDBK"",
      ""c:vdx-RhfJCVaY"",
      ""c:campaignm-2b8zJA8g""
    ]
  }
}",2025-09-06 10:54:04.031,2025-09-06 10:00:00.000,29b2ad43-be6b-441a-9324-038b9268c9b6,full opt-in,1,,sdk-mobile,beauty.com,Gq2bhTwJ,"""FR""","""ARA""",Didomi SDK,smartphone
c35f1b9c-31ca-4a0c-a325-c1ffaa95d9ad,9fce8706-ab82-4621-98cb-da5fc9016b7b,consent.given,1.0,"{
  ""action"": ""click"",
  ""previous_purposes"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_purposes_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""purposes"": {
    ""disabled"": [
      ""cookies"",
      ""select_basic_ads"",
      ""create_ads_profile"",
      ""select_personalized_ads"",
      ""measure_ad_performance"",
      ""market_research"",
      ""improve_products"",
      ""create_content_profile"",
      ""select_personalized_content"",
      ""measure_content_performance"",
      ""geolocation_data"",
      ""CookieStatistique"",
      ""CookiePerso"",
      ""CookieMarketing""
    ],
    ""enabled"": []
  },
  ""purposes_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""select_basic_ads"",
      ""measure_ad_performance"",
      ""market_research"",
      ""improve_products"",
      ""create_content_profile"",
      ""select_personalized_content"",
      ""CookieStatistique"",
      ""CookieMarketing""
    ]
  },
  ""vendors"": {
    ""disabled"": [
      ""91"",
      ""889"",
      ""316"",
      ""42"",
      ""132"",
      ""402"",
      ""google"",
      ""c:UniversalAnalytics"",
      ""c:Qubit"",
      ""c:Criteo"",
      ""c:ContentSquare"",
      ""c:Facebook"",
      ""c:GoogleAds"",
      ""c:BingAds"",
      ""c:Pinterest"",
      ""c:Taboola"",
      ""c:Critizr"",
      ""c:RemailMe"",
      ""c:GoogleAnalytics4"",
      ""c:bazaarvoice"",
      ""c:effinity"",
      ""c:puig-UWM9G3bL"",
      ""c:admotv-nNKEnL9k"",
      ""c:snapinc-yhYnJZfT"",
      ""c:firebase-paDC3f3r"",
      ""c:airship-8GC7TdBX"",
      ""c:gamned-PZwBJ6mY"",
      ""c:qwarry-nDExHtAF"",
      ""c:adot-myzPA4G6"",
      ""c:bliink-a4P6zDBK"",
      ""c:kmtx-WYRccUp9"",
      ""c:vdx-RhfJCVaY"",
      ""c:campaignm-2b8zJA8g""
    ],
    ""enabled"": []
  },
  ""vendors_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""132"",
      ""google"",
      ""c:snapinc-yhYnJZfT"",
      ""c:leboncoi-CNtJ7XEt"",
      ""c:qwarry-nDExHtAF"",
      ""c:adot-myzPA4G6"",
      ""c:bliink-a4P6zDBK"",
      ""c:vdx-RhfJCVaY"",
      ""c:campaignm-2b8zJA8g""
    ]
  }
}",2025-09-06 13:49:38.802,2025-09-06 13:00:00.000,29b2ad43-be6b-441a-9324-038b9268c9b6,opt-out,1,,sdk-mobile,beauty.com,Gq2bhTwJ,"""FR""",,Didomi SDK,smartphone
a67adbc6-b041-4d2b-b997-2070f8e87404,88ac02c2-c30a-4a89-a7aa-93825ea4e7aa,consent.given,1.0,"{
  ""action"": ""click"",
  ""previous_purposes"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_purposes_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""purposes"": {
    ""disabled"": [],
    ""enabled"": [
      ""CookieMarketing"",
      ""measure_content_performance"",
      ""CookieStatistique"",
      ""select_personalized_ads"",
      ""select_personalized_content"",
      ""create_ads_profile"",
      ""CookiePerso"",
      ""measure_ad_performance"",
      ""improve_products"",
      ""market_research"",
      ""select_basic_ads"",
      ""create_content_profile"",
      ""cookies"",
      ""geolocation_data""
    ]
  },
  ""purposes_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""select_basic_ads"",
      ""select_personalized_content"",
      ""measure_ad_performance"",
      ""create_content_profile"",
      ""improve_products"",
      ""CookieMarketing"",
      ""CookieStatistique"",
      ""market_research""
    ]
  },
  ""vendors"": {
    ""disabled"": [],
    ""enabled"": [
      ""889"",
      ""c:ContentSquare"",
      ""c:bliink-a4P6zDBK"",
      ""c:Facebook"",
      ""132"",
      ""316"",
      ""c:Criteo"",
      ""c:RemailMe"",
      ""c:airship-8GC7TdBX"",
      ""c:Taboola"",
      ""c:puig-UWM9G3bL"",
      ""c:vdx-RhfJCVaY"",
      ""c:Qubit"",
      ""91"",
      ""c:bazaarvoice"",
      ""c:Critizr"",
      ""c:kmtx-WYRccUp9"",
      ""42"",
      ""c:gamned-PZwBJ6mY"",
      ""c:GoogleAnalytics4"",
      ""google"",
      ""c:GoogleAds"",
      ""c:UniversalAnalytics"",
      ""c:firebase-paDC3f3r"",
      ""c:Pinterest"",
      ""c:adot-myzPA4G6"",
      ""c:campaignm-2b8zJA8g"",
      ""c:BingAds"",
      ""c:snapinc-yhYnJZfT"",
      ""c:qwarry-nDExHtAF"",
      ""c:admotv-nNKEnL9k"",
      ""c:effinity"",
      ""402""
    ]
  },
  ""vendors_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""c:campaignm-2b8zJA8g"",
      ""c:adot-myzPA4G6"",
      ""132"",
      ""c:bliink-a4P6zDBK"",
      ""c:leboncoi-CNtJ7XEt"",
      ""c:qwarry-nDExHtAF"",
      ""c:snapinc-yhYnJZfT"",
      ""c:vdx-RhfJCVaY"",
      ""google""
    ]
  }
}",2025-09-06 14:12:48.535,2025-09-06 14:00:00.000,29b2ad43-be6b-441a-9324-038b9268c9b6,full opt-in,1,,sdk-mobile,beauty.com,Gq2bhTwJ,"""FR""","""PAC""",Didomi SDK,smartphone
1da22ef1-10c9-4810-84b8-34ffbc2b4b99,3453ffad-e6d6-472c-9555-d10310b7b563,pageview,0.1,,2025-09-06 14:20:43.408,2025-09-06 14:00:00.000,29b2ad43-be6b-441a-9324-038b9268c9b6,full opt-in,10,,sdk-mobile,beauty.com,Gq2bhTwJ,"""FR""","""HDF""",Didomi SDK,smartphone
259b2457-7bf7-468e-b93d-700afdb849f2,54d125e5-e77f-4fed-aee8-50cf1f45cb78,consent.given,1.0,"{
  ""action"": ""click"",
  ""previous_purposes"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_purposes_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""purposes"": {
    ""disabled"": [],
    ""enabled"": [
      ""cookies"",
      ""select_basic_ads"",
      ""create_ads_profile"",
      ""select_personalized_ads"",
      ""measure_ad_performance"",
      ""market_research"",
      ""improve_products"",
      ""geolocation_data"",
      ""create_content_profile"",
      ""select_personalized_content"",
      ""measure_content_performance"",
      ""use_limited_data_to_select_content"",
      ""CookieStatistique"",
      ""CookiePerso"",
      ""CookieMarketing""
    ]
  },
  ""purposes_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""select_basic_ads"",
      ""measure_ad_performance"",
      ""market_research"",
      ""improve_products"",
      ""create_content_profile"",
      ""select_personalized_content"",
      ""CookieStatistique"",
      ""CookieMarketing""
    ]
  },
  ""vendors"": {
    ""disabled"": [],
    ""enabled"": [
      ""91"",
      ""889"",
      ""316"",
      ""42"",
      ""132"",
      ""402"",
      ""google"",
      ""c:UniversalAnalytics"",
      ""c:Qubit"",
      ""c:Criteo"",
      ""c:ContentSquare"",
      ""c:Facebook"",
      ""c:GoogleAds"",
      ""c:BingAds"",
      ""c:Pinterest"",
      ""c:Taboola"",
      ""c:Critizr"",
      ""c:RemailMe"",
      ""c:GoogleAnalytics4"",
      ""c:bazaarvoice"",
      ""c:effinity"",
      ""c:puig-UWM9G3bL"",
      ""c:admotv-nNKEnL9k"",
      ""c:snapinc-yhYnJZfT"",
      ""c:firebase-paDC3f3r"",
      ""c:airship-8GC7TdBX"",
      ""c:gamned-PZwBJ6mY"",
      ""c:qwarry-nDExHtAF"",
      ""c:adot-myzPA4G6"",
      ""c:bliink-a4P6zDBK"",
      ""c:kmtx-WYRccUp9"",
      ""c:vdx-RhfJCVaY"",
      ""c:campaignm-2b8zJA8g""
    ]
  },
  ""vendors_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""42"",
      ""132"",
      ""google"",
      ""c:snapinc-yhYnJZfT"",
      ""c:leboncoi-CNtJ7XEt"",
      ""c:qwarry-nDExHtAF"",
      ""c:adot-myzPA4G6"",
      ""c:bliink-a4P6zDBK"",
      ""c:vdx-RhfJCVaY"",
      ""c:campaignm-2b8zJA8g""
    ]
  }
}",2025-09-05 13:34:40.081,2025-09-05 13:00:00.000,29b2ad43-be6b-441a-9324-038b9268c9b6,full opt-in,1,,sdk-mobile,beauty.com,Gq2bhTwJ,"""FR""","""ARA""",Didomi SDK,smartphone
3aa019ac-6c36-4372-9450-0d66bc27bbc1,3257decf-8526-42ae-b64e-adeb54e31b28,pageview,0.1,,2025-09-05 15:10:48.131,2025-09-05 15:00:00.000,29b2ad43-be6b-441a-9324-038b9268c9b6,empty,10,,sdk-mobile,beauty.com,Gq2bhTwJ,"""FR""","""PDL""",Didomi SDK,smartphone
5e311508-c294-459e-b6a0-7d8d3049ed8e,22fb01e7-c279-454f-b64f-0cb57eb08da1,pageview,0.1,,2025-09-06 05:38:20.546,2025-09-06 05:00:00.000,29b2ad43-be6b-441a-9324-038b9268c9b6,empty,10,,sdk-mobile,beauty.com,Gq2bhTwJ,"""FR""","""PDL""",Didomi SDK,smartphone
36090fe1-4c34-48bd-b4fa-cd30d45ca69f,893d4157-75b4-4ced-a8e0-11bf1d6145c7,consent.given,1.0,"{
  ""action"": ""click"",
  ""previous_purposes"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_purposes_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""previous_vendors_li"": {
    ""disabled"": [],
    ""enabled"": []
  },
  ""purposes"": {
    ""disabled"": [],
    ""enabled"": [
      ""cookies"",
      ""select_basic_ads"",
      ""create_ads_profile"",
      ""select_personalized_ads"",
      ""measure_ad_performance"",
      ""market_research"",
      ""improve_products"",
      ""geolocation_data"",
      ""create_content_profile"",
      ""select_personalized_content"",
      ""measure_content_performance"",
      ""use_limited_data_to_select_content"",
      ""CookieStatistique"",
      ""CookiePerso"",
      ""CookieMarketing""
    ]
  },
  ""purposes_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""select_basic_ads"",
      ""measure_ad_performance"",
      ""market_research"",
      ""improve_products"",
      ""create_content_profile"",
      ""select_personalized_content"",
      ""CookieStatistique"",
      ""CookieMarketing""
    ]
  },
  ""vendors"": {
    ""disabled"": [],
    ""enabled"": [
      ""91"",
      ""889"",
      ""316"",
      ""42"",
      ""132"",
      ""402"",
      ""google"",
      ""c:UniversalAnalytics"",
      ""c:Qubit"",
      ""c:Criteo"",
      ""c:ContentSquare"",
      ""c:Facebook"",
      ""c:GoogleAds"",
      ""c:BingAds"",
      ""c:Pinterest"",
      ""c:Taboola"",
      ""c:Critizr"",
      ""c:RemailMe"",
      ""c:GoogleAnalytics4"",
      ""c:bazaarvoice"",
      ""c:effinity"",
      ""c:puig-UWM9G3bL"",
      ""c:admotv-nNKEnL9k"",
      ""c:snapinc-yhYnJZfT"",
      ""c:firebase-paDC3f3r"",
      ""c:airship-8GC7TdBX"",
      ""c:gamned-PZwBJ6mY"",
      ""c:qwarry-nDExHtAF"",
      ""c:adot-myzPA4G6"",
      ""c:bliink-a4P6zDBK"",
      ""c:kmtx-WYRccUp9"",
      ""c:vdx-RhfJCVaY"",
      ""c:campaignm-2b8zJA8g""
    ]
  },
  ""vendors_li"": {
    ""disabled"": [],
    ""enabled"": [
      ""132"",
      ""google"",
      ""c:snapinc-yhYnJZfT"",
      ""c:leboncoi-CNtJ7XEt"",
      ""c:qwarry-nDExHtAF"",
      ""c:adot-myzPA4G6"",
      ""c:bliink-a4P6zDBK"",
      ""c:vdx-RhfJCVaY"",
      ""c:campaignm-2b8zJA8g""
    ]
  }
}",2025-09-06 08:45:29.727,2025-09-06 08:00:00.000,29b2ad43-be6b-441a-9324-038b9268c9b6,full opt-in,1,,sdk-mobile,beauty.com,Gq2bhTwJ,"""FR""","""PAC""",Didomi SDK,smartphone
